"﻿SITEID","TITLE","lng","lat"
"50011210000084","渝北****蛙网吧","106.511609","29.59251"
"50011210000085","渝北****译网吧","106.617288","29.672183"
"50011210000086","渝北****铁网吧","106.602428","29.693078"
"50011210000087","渝北****兴网吧","106.601731","29.685629"
"50011210000088","渝北****友网吧","106.613003","29.682224"
"50011210000089","渝北****豆网吧","106.636979","29.726832"
"50011210000090","渝北****亚网吧","106.643407","29.775949"
"50011210000091","渝北****天网吧","106.610521","29.69357"
"50011210000092","渝北****喜网吧","106.628634","29.669799"
"50011210000097","渝北****烦网吧","106.611467","29.689949"
"50011210000098","渝北****峰网吧","106.607934","29.690584"
"50011210000099","渝北****升网吧","106.637284","29.725801"
"50011210000100","渝北****虫网吧","106.509682","29.588349"
"50011210000101","渝北****梦网吧","106.614762","29.674415"
"50011210000103","渝北****季网吧","106.626706","29.708929"
"50011210000106","渝北****上网吧","106.635364","29.712954"
"50011210000107","渝北****明网吧","106.939437","29.734327"
"50011210000108","渝北****地网吧","106.604551","29.689674"
"50011210000109","渝北****人网吧","106.610079","29.694006"
"50011210000110","渝北****云网吧","106.643407","29.775949"
"50011210000111","渝北****踪网吧","106.627323","29.707181"
"50011210000112","渝北****尼网吧","106.801858","29.704932"
"50011210000113","渝北****山网吧","106.613428","29.696426"
"50011210000114","渝北****尚网吧","106.63964","29.738307"
"50011210000116","渝北****艳网吧","106.508989","29.588552"
"50011210000117","渝北****吉网吧","106.646532","29.746317"
"50011210000118","渝北****居网吧","106.525413","29.591553"
"50011210000119","渝北****天网吧","106.627105","29.705416"
"50011210000122","渝北****姗网吧","106.526294","29.592059"
"50011210000123","渝北****系网吧","106.601921","29.684901"
"50011210000124","渝北****录网吧","106.615903","29.682904"
"50011210000125","渝北****洛网吧","106.601772","29.681899"
"50011210000126","渝北****飞网吧","106.610752","29.693197"
"50011210000127","渝北****聚网吧","106.509784","29.589484"
"50011210000128","渝北****豪网吧","106.591426","29.645723"
"50011210000129","渝北****舟网吧","106.620939","29.701665"
"50011210000130","渝北****潮网吧","106.633316","29.671684"
"50011210000131","渝北****瑞网吧","106.629957","29.716862"
"50011210000132","渝北****越网吧","106.626878","29.70682"
"50011210000133","渝北****韵网吧","106.636758","29.734479"
"50011210000135","渝北****霞网吧","106.610562","29.69237"
"50011210000136","渝北****跃网吧","106.600662","29.687164"
"50011210000138","渝北****余网吧","106.939437","29.734327"
"50011210000139","渝北****人网吧","106.604793","29.651304"
"50011210000140","渝北****乐网吧","106.520399","29.593089"
"50011210000141","渝北****兴网吧","106.639001","29.754953"
"50011210000143","渝北****座网吧","106.632973","29.717825"
"50011210000144","渝北****歌网吧","106.802285","29.704263"
"50011210000147","渝北****莲网吧","106.600934","29.689633"
"50011210000148","渝北****盟网吧","106.6398","29.742654"
"50011210000150","渝北****跃网吧","106.523836","29.59528"
"50011210000151","渝北****桥网吧","106.610965","29.692714"
"50011210000154","渝北****海网吧","106.628954","29.709641"
"50011210000155","渝北****杰网吧","106.635372","29.743089"
"50011210000157","渝北****儿网吧","106.564085","29.607683"
"50011210000158","渝北****园网吧","106.610902","29.692839"
"50011210000160","渝北****喜网吧","106.628977","29.707509"
"50011210000162","渝北****瀚网吧","106.628241","29.710538"
"50011210000163","渝北****波网吧","106.600662","29.687164"
"50011210000165","渝北****芯网吧","106.510955","29.605366"
"50011210000166","渝北****豪网吧","106.638057","29.722841"
"50011210000167","渝北****光网吧","106.533402","29.59482"
"50011210000168","渝北****友网吧","106.511163","29.589209"
"50011210000169","渝北****座网吧","106.494679","29.597575"
"50011210000171","渝北****风网吧","106.631214","29.711247"
"50011210000172","渝北****速网吧","106.644723","29.723521"
"50011210000174","渝北****风网吧","106.517374","29.58621"
"50011210000176","渝北****南网吧","106.6243","29.693616"
"50011210000180","渝北****村网吧","106.517159","29.604414"
"50011210000181","渝北****湖网吧","106.605199","29.672816"
"50011210000182","渝北****线网吧","106.932557","28.966596"
"50011210000184","渝北****龙网吧","106.636346","29.731856"
"50011210000185","渝北****星网吧","106.603175","29.690035"
"50011210000187","渝北****熙网吧","106.801858","29.704932"
"50011210000188","渝北****界网吧","106.634946","29.722606"
"50011210000189","渝北****锋网吧","106.518703","29.589137"
"50011210000190","渝北****派网吧","106.63615","29.738691"
"50011210000192","渝北****鸣网吧","106.603111","29.687442"
"50011210000195","渝北****瑞网吧","106.633233","29.717486"
"50011210000196","渝北****典网吧","106.649656","29.757683"
"50011210000198","渝北****致网吧","106.643603","29.745505"
"50011210000199","渝北****月网吧","106.604466","29.694794"
"50011210000200","渝北****桥网吧","106.617339","29.671982"
"50011210000208","渝北****来网吧","106.604535","29.673436"
"50011210000209","渝北****拉网吧","106.501397","29.599864"
"50011310000001","巴南****马网吧","106.541595","29.382423"
"50011310000003","巴南****下网吧","106.556458","29.444795"
"50011310000006","巴南****狼网吧","106.545491","29.471869"
"50011310000007","巴南****语网吧","106.535474","29.466783"
"50011310000008","巴南****源网吧","106.758274","29.378028"
"50011310000009","巴南****依网吧","106.556458","29.444795"
"50011310000010","巴南****静网吧","106.845477","29.578458"
"50011310000011","巴南****天网吧","106.712845","29.464411"
"50011310000012","巴南****璇网吧","106.568004","29.408379"
"50011310000014","巴南****车网吧","106.54894","29.472093"
"50011310000015","巴南****琳网吧","106.55632","29.444841"
"50011310000018","巴南****木网吧","106.550326","29.472317"
"50011310000019","巴南****际网吧","106.549804","29.460661"
"50011310000022","巴南****会网吧","106.474546","29.575309"
"50011310000024","巴南****柯网吧","106.554027","29.445559"
"50011310000025","巴南****锐网吧","106.575418","29.491518"
"50011310000027","巴南****乐网吧","106.659304","29.349316"
"50011310000028","巴南****君网吧","106.56994","29.48113"
"50011310000029","巴南****府网吧","106.542327","29.472205"
"50011310000030","巴南****秀网吧","106.526692","29.38549"
"50011310000033","巴南****浩网吧","106.577117","29.488646"
"50011310000034","巴南****着网吧","106.547477","29.45207"
"50011310000036","巴南****韵网吧","106.465901","29.564483"
"50011310000038","巴南****角网吧","106.623483","29.451991"
"50011310000040","巴南****俊网吧","106.505202","29.387097"
"50011310000042","巴南****游网吧","106.546151","29.471944"
"50011310000045","巴南****顺网吧","106.518073","29.391888"
"50011310000048","巴南****瑞网吧","106.551283","29.470983"
"50011310000049","巴南****飚网吧","106.525854","29.387491"
"50011310000050","巴南****创网吧","106.55002","29.463134"
"50011310000051","巴南****谊网吧","106.798651","29.252099"
"50011310000052","巴南****浪网吧","106.525813","29.385636"
"50011310000054","巴南****欧网吧","106.52895","29.390033"
"50011310000055","巴南****牛网吧","106.543374","29.411514"
"50011310000056","巴南****点网吧","106.52395","29.3906"
"50011310000057","巴南****缘网吧","106.54136","29.418624"
"50011310000058","巴南****天网吧","106.556562","29.444495"
"50011310000059","巴南****联网吧","106.540295","29.382466"
"50011310000062","巴南****聪网吧","106.530715","29.387193"
"50011310000065","巴南****缘网吧","106.549499","29.471431"
"50011310000067","巴南****缘网吧","106.525854","29.387491"
"50011310000068","巴南****悦网吧","106.556211","29.44473"
"50011310000070","巴南****缘网吧","106.540587","29.416927"
"50011310000071","巴南****浪网吧","106.758274","29.378028"
"50011310000073","巴南****边网吧","106.545491","29.471869"
"50011310000074","巴南****岛网吧","106.545065","29.472528"
"50011310000076","巴南****雅网吧","106.510622","29.389534"
"50011310000078","巴南****首网吧","106.491764","29.537105"
"50011310000079","巴南****鸿网吧","106.525854","29.387491"
"50011310000080","巴南****源网吧","106.55583","29.444885"
"50011310000083","巴南****松网吧","106.56994","29.48113"
"50011310000084","巴南****银网吧","106.556211","29.44473"
"50011310000085","巴南****良网吧","106.549778","29.469603"
"50011310000086","巴南****天网吧","106.556211","29.44473"
"50011310000087","巴南****线网吧","106.549782","29.469788"
"50011310000088","巴南****伟网吧","106.526862","29.384529"
"50011310000089","巴南****晰网吧","106.547642","29.406657"
"50011310000091","巴南****色网吧","106.54183","29.471707"
"50011310000092","巴南****语网吧","106.549672","29.460316"
"50011310000095","巴南****亚网吧","106.531318","29.386774"
"50011310000096","巴南****飞网吧","106.55014","29.458312"
"50011310000097","巴南****颖网吧","106.512562","29.392923"
"50011310000098","巴南****语网吧","106.526468","29.385805"
"50011310000099","巴南****狼网吧","106.616622","29.389329"
"50011310000100","巴南****石网吧","106.541998","29.47241"
"50011310000101","巴南****远网吧","106.602114","29.432933"
"50011310000102","巴南****喱网吧","106.84475","29.577234"
"50011310000103","巴南****络会所","106.525197","29.46838"
"50011310000104","巴南****香网吧","106.869014","29.45932"
"50011310000105","巴南****采网吧","106.514564","29.398062"
"50011310000106","巴南****尚网吧","106.512623","29.394744"
"50011310000109","巴南****韵网吧","106.535096","29.466086"
"50011310000110","巴南****佑网吧","106.525854","29.387491"
"50011310000111","巴南****旺网吧","106.52571","29.389602"
"50011310000112","巴南****间网吧","106.549308","29.471544"
"50011310000113","巴南****园网吧","106.549376","29.407811"
"50011310000114","巴南****和网吧","106.526365","29.389181"
"50011310000115","巴南****速网吧","106.621265","29.450226"
"50011310000118","巴南****光网吧","106.540664","29.46302"
"50011310000119","巴南****英网吧","106.534112","29.46523"
"50011310000121","巴南****力网吧","106.574668","29.429525"
"50011310000122","巴南****络会馆","106.512902","29.393805"
"50011310000127","巴南****光网吧","106.567202","29.476727"
"50011310000135","巴南****雅网吧","106.465413","29.502209"
"50011310000136","巴南****胡网吧","106.528776","29.380609"
"50011310000139","巴南****林网吧","106.556211","29.44473"
"50011310000151","巴南****宇网吧","106.841155","29.580299"
"50011310000152","巴南****件狗）","106.568173","29.475686"
"50011310000153","巴南****牛网吧","106.56994","29.48113"
"50011310000154","巴南****件狗）","106.530702","29.387195"
"50011410000002","黔江****太网吧","108.801952","29.527531"
"50011410000003","黔江****林网吧","108.795192","29.531338"
"50011410000004","黔江****吧三店","108.780113","29.536504"
"50011410000005","黔江****浪网吧","108.795192","29.531338"
"50011410000006","黔江****吧一店","108.789093","29.531995"
"50011410000008","黔江****场店)","108.795053","29.528886"
"50011410000010","黔江****腾网吧","108.792979","29.530221"
"50011410000011","黔江****尚网吧","108.714808","29.440981"
"50011410000012","黔江****陵网吧","108.626114","29.576521"
"50011410000013","黔江****山店)","108.771648","29.535284"
"50011410000014","黔江****天网吧","108.788302","29.532964"
"50011410000015","黔江****胜网吧","108.786976","29.533326"
"50011410000019","黔江****吧二店","108.782016","29.536166"
"50011410000022","黔江****子网吧","108.780048","29.303597"
"50011410000023","黔江****鹏网吧","108.725384","29.138751"
"50011410000024","黔江****江网吧","108.725384","29.138751"
"50011410000025","黔江****城网视","108.789004","29.393579"
"50011410000027","黔江****点网吧","108.714808","29.440981"
"50011410000033","黔江****家网吧","108.583768","29.499417"
"50011410000034","黔江****莲网吧","108.714808","29.440981"
"50011410000035","黔江****达网吧","108.862894","29.287183"
"50011410000037","黔江****创网吧","108.714808","29.440981"
"50011410000038","黔江****客网吧","108.793157","29.529134"
"50011410000039","黔江****盛网吧","108.781271","29.305891"
"50011410000042","黔江****宇网吧","108.788813","29.538414"
"50011410000043","黔江****伟网吧","108.789597","29.522929"
"50011410000044","黔江****汇网吧","108.805162","29.529152"
"50011410000046","黔江****智网吧","108.714808","29.440981"
"50011410000047","黔江****祥龙店","108.792209","29.529949"
"50011410000048","黔江****捌网吧","108.838811","29.540364"
"50011510000001","长寿****座网吧","106.854453","29.857708"
"50011510000003","长寿****邸网吧","107.08096","29.837023"
"50011510000004","长寿****蒙网吧","107.084188","29.84574"
"50011510000005","长寿****科网吧","107.071951","29.813109"
"50011510000008","长寿****枸网吧","107.08096","29.837023"
"50011510000009","长寿****桃花店","107.091232","29.864831"
"50011510000011","长寿****雪网吧","107.112001","29.962181"
"50011510000013","长寿****兴网吧","107.093609","29.862697"
"50011510000018","长寿****琪网吧","107.216234","29.961359"
"50011510000019","长寿****草网吧","107.21602","30.140511"
"50011510000022","长寿****舟网吧","107.088579","29.88177"
"50011510000024","长寿****谷网吧","106.854453","29.857708"
"50011510000025","长寿****翻网吧","107.093482","29.863396"
"50011510000034","长寿****莱网吧","107.072818","29.83063"
"50011510000035","长寿****络会所","107.09173","29.863142"
"50011510000043","长寿****宾网吧","107.076542","29.834755"
"50011510000050","长寿****兴网吧","107.146615","29.960491"
"50011510000051","长寿****泰网吧","107.025646","29.805583"
"50011510000065","长寿****网吧 ","107.013306","29.826767"
"50011510000066","长寿****佳网吧","107.072818","29.83063"
"50011510000069","长寿****航网吧","107.077465","29.836251"
"50011510000071","长寿****岸网吧","107.079595","29.836185"
"50011510000073","长寿****围网吧","107.071951","29.813109"
"50011510000074","长寿****兵网吧","107.093609","29.862697"
"50011510000076","长寿****齐网吧","106.854453","29.857708"
"50011510000077","长寿****鹰网吧","107.081382","29.837146"
"50011510000078","长寿****虹网吧","107.079285","29.841709"
"50011510000080","长寿****朋网吧","107.184831","30.086879"
"50011510000086","长寿****潮网吧","107.078178","29.840388"
"50011510000090","长寿****界网吧","107.076019","29.834686"
"50011510000094","长寿****殿网吧","107.246872","29.911919"
"50011610000003","重庆****旺网吧","106.262893","29.294013"
"50011610000004","重庆****友网吧","106.264725","29.293245"
"50011610000005","重庆****福网吧","106.259289","29.293026"
"50011610000007","重庆****网事)","106.257225","29.292907"
"50011610000009","重庆****嘉网吧","106.270157","29.286407"
"50011610000010","重庆****城网吧","106.2801","29.418809"
"50011610000012","重庆****旺网吧","106.327047","29.41202"
"50011610000013","重庆****奇网吧","106.039048","29.107137"
"50011610000014","重庆****会所)","106.273172","29.284325"
"50011610000015","重庆****洪网吧","106.281796","29.421431"
"50011610000016","重庆****轩网吧","106.269282","29.035351"
"50011610000017","重庆****彤网吧","106.266155","29.293423"
"50011610000018","重庆****香网吧","106.48423","29.281514"
"50011610000019","重庆****浪网吧","106.277224","29.285306"
"50011610000020","重庆****舰店)","105.939818","29.352859"
"50011610000022","重庆****间网吧","106.260892","29.272542"
"50011610000023","重庆****网吧)","106.260892","29.272542"
"50011610000025","重庆****畅网吧","106.265074","29.292584"
"50011610000026","重庆****缘网吧","106.262204","29.294142"
"50011610000027","重庆****游网吧","106.259485","29.287899"
"50011610000028","重庆****会所）","106.281796","29.421431"
"50011610000029","重庆****醉网吧","106.266155","29.293423"
"50011610000030","重庆****乐网吧","106.543731","29.554621"
"50011610000031","重庆****觉网吧","106.27214","29.286588"
"50011610000033","重庆****力网吧","106.260892","29.272542"
"50011610000034","重庆****锋网吧","106.312286","29.407166"
"50011610000035","重庆****笑网吧","106.259289","29.293026"
"50011610000036","重庆****网吧）","106.438983","29.353137"
"50011610000037","重庆****珑网吧","106.269282","29.035351"
"50011610000038","重庆****晓网吧","106.171495","29.024273"
"50011610000041","重庆****红网吧","106.039048","29.107137"
"50011610000042","重庆****文网吧","106.334989","29.4155"
"50011610000044","重庆****发网吧","105.942721","28.987292"
"50011610000045","重庆****宾网吧","106.077772","29.260441"
"50011610000046","重庆****A城）","106.24588","29.274018"
"50011610000047","重庆****B城)","106.269282","29.035351"
"50011610000048","重庆****林网吧","106.220897","29.260356"
"50011610000051","重庆****龙网吧","106.460281","29.121155"
"50011610000052","重庆****浪网吧","106.27362","29.081028"
"50011610000053","重庆****忠网吧","106.460281","29.121155"
"50011610000055","重庆****顿网吧","106.153606","29.210217"
"50011610000057","重庆****乐网吧","106.308949","29.21539"
"50011610000058","重庆****树网吧","106.259076","29.280735"
"50011610000060","重庆****果网吧","106.269282","29.035351"
"50011610000061","重庆****欣网吧","105.946475","29.066165"
"50011610000062","重庆****通网吧","106.322053","29.405621"
"50011610000063","重庆****泉网吧","106.39643","29.246426"
"50011610000064","重庆****兴网吧","106.540093","29.154947"
"50011610000067","重庆****月网吧","106.322053","29.405621"
"50011610000068","重庆****会所）","106.265074","29.292584"
"50011610000070","重庆****人网吧","106.123277","29.066305"
"50011610000071","重庆****雾网吧","106.280175","29.424311"
"50011610000072","重庆****乐网吧","106.27362","29.081028"
"50011610000073","重庆****力网吧","106.408947","29.102887"
"50011610000074","重庆****畅网吧","106.260987","29.288576"
"50011610000075","重庆****岔网吧","106.495882","29.120416"
"50011610000076","重庆****意网吧","106.280933","29.413796"
"50011610000077","重庆****山网吧","106.269282","29.035351"
"50011610000078","重庆****惠网吧","106.273319","29.084965"
"50011610000079","重庆****秀网吧","106.129431","29.066196"
"50011610000081","重庆****叶网吧","106.271296","29.28558"
"50011610000082","重庆****红网吧","106.269282","29.035351"
"50011610000083","重庆****地网吧","106.312286","29.407166"
"50011610000085","重庆****都网吧","106.436001","29.352545"
"50011610000086","重庆****福网吧","106.288287","29.395584"
"50011610000087","重庆****燕网吧","106.322051","29.406129"
"50011610000088","重庆****锋网吧","106.309184","29.21752"
"50011610000089","重庆****河网吧","106.348742","28.911312"
"50011610000091","重庆****点网吧","106.28161","29.418676"
"50011610000105","重庆****园网吧","106.27557","29.369451"
"50011610000106","重庆****果网吧","105.944288","29.352496"
"50011610000108","重庆****会所)","106.281796","29.421431"
"50011610000109","重庆****琴网吧","106.512639","29.54229"
"50011610000110","重庆****音网吧","106.312286","29.407166"
"50011610000111","重庆****杨网吧","106.280175","29.424311"
"50011610000112","重庆****琴网吧","106.322053","29.405621"
"50011610000113","重庆****河网吧","106.334065","29.412355"
"50011610000114","重庆****渝网吧","106.280134","29.41291"
"50011610000116","重庆****腾网吧","106.312286","29.407166"
"50011610000117","重庆****福网吧","106.2801","29.418809"
"50011610000118","重庆****雅网吧","106.520037","29.165907"
"50011610000119","重庆****哥网吧","106.469415","28.739957"
"50011610000120","重庆****明网吧","106.438983","29.353137"
"50011610000121","重庆****梯网吧","106.334989","29.4155"
"50011610000124","重庆****帆网吧","106.186804","29.216447"
"50011710000001","重庆****糖网吧","106.28016","29.982004"
"50011710000002","重庆****城网吧","106.258442","30.002715"
"50011710000003","重庆****路网吧","108.413439","30.710054"
"50011710000004","重庆****兴网吧","106.247962","30.005349"
"50011710000006","重庆****流网吧","106.2782","30.01205"
"50011710000009","重庆****隆网吧","106.233758","30.096569"
"50011710000010","重庆****情网吧","106.267089","29.997072"
"50011710000011","重庆****心网吧","106.597901","30.084262"
"50011710000013","重庆****河网吧","106.437386","30.02507"
"50011710000016","重庆****悠网吧","106.37706","30.24653"
"50011710000017","重庆****青网吧","106.154217","30.021841"
"50011710000018","重庆****升网吧","106.32678","30.187986"
"50011710000022","重庆****锋网吧","106.26062","29.999845"
"50011710000023","重庆****兴网吧","106.334533","30.086609"
"50011710000026","重庆****趣网吧","106.41246","29.978868"
"50011710000027","重庆****宇网吧","106.281546","29.983049"
"50011710000028","重庆****人网吧","106.261661","29.9994"
"50011710000030","重庆****语网吧","106.275626","29.995089"
"50011710000031","重庆****灵网吧","106.258779","30.002137"
"50011710000035","重庆****青网吧","106.27393","29.985961"
"50011710000036","重庆****笔网吧","106.056226","30.108121"
"50011710000037","重庆****通网吧","106.474161","30.222834"
"50011710000038","重庆****奔网吧","106.274326","29.986242"
"50011710000039","重庆****限网吧","106.318029","30.118708"
"50011710000040","重庆****凡网吧","106.278223","29.979045"
"50011710000041","重庆****迪网吧","106.081063","30.33717"
"50011710000042","重庆****梦网吧","106.326247","30.187417"
"50011710000043","重庆****聚网吧","106.2748","29.99487"
"50011710000044","重庆****利网吧","106.247962","30.005349"
"50011710000045","重庆****都网吧","106.41246","29.978868"
"50011710000048","重庆****窝网吧","106.082941","30.337398"
"50011710000049","重庆****亚网吧","106.328172","30.194295"
"50011710000050","重庆****龙网吧","106.328172","30.194295"
"50011710000052","重庆****林网吧","106.328547","30.190084"
"50011710000053","重庆****月网吧","106.297625","29.977854"
"50011710000054","重庆****兴网吧","106.474161","30.222834"
"50011710000056","重庆****瑞网吧","106.270818","29.980965"
"50011710000058","重庆****志网吧","106.258442","30.002715"
"50011710000059","重庆****笑网吧","106.277473","30.012564"
"50011710000060","重庆****叶网吧","106.32737","30.186406"
"50011710000063","重庆****网吧）","106.263013","30.000456"
"50011710000064","重庆****联网吧","106.477119","29.905204"
"50011710000066","重庆****红网吧","106.474161","30.222834"
"50011710000067","重庆****钐网吧","106.597901","30.084262"
"50011710000068","重庆****梦网吧","106.273607","29.986038"
"50011710000069","重庆****田网吧","106.274923","30.007282"
"50011710000070","重庆****城网吧","106.551108","29.559067"
"50011710000071","重庆****动网吧","106.269569","30.00716"
"50011710000075","重庆****河网吧","106.183224","30.180402"
"50011710000076","重庆****缘网吧","106.273597","29.984648"
"50011710000078","重庆****坊网吧","106.248913","30.004358"
"50011710000081","重庆****络会所","106.252064","30.004559"
"50011710000082","重庆****源网吧","106.41246","29.978868"
"50011710000083","重庆****聚网吧","106.270406","29.985431"
"50011710000084","重庆****地网吧","106.318029","30.118708"
"50011710000085","重庆****升网吧","106.326044","30.18819"
"50011710000088","重庆****缘网吧","106.274794","29.986021"
"50011710000089","重庆****道网吧","106.412034","29.97929"
"50011710000090","重庆****颖网吧","106.41246","29.978868"
"50011710000092","重庆****谷网吧","106.247782","30.007464"
"50011710000093","重庆****溪网吧","106.328404","30.190748"
"50011710000094","重庆****语网吧","106.233557","30.097993"
"50011710000095","合川****溪网吧","106.269078","29.993901"
"50011710000096","重庆****益网吧","105.962786","30.349728"
"50011710000098","重庆****约网吧","106.280993","29.980781"
"50011710000099","重庆****迪网吧","108.946998","28.458167"
"50011710000100","重庆****林网吧","106.060155","30.104706"
"50011710000103","重庆****友网吧","106.060288","30.104303"
"50011710000107","重庆****人网吧","106.597791","30.083864"
"50011710000108","重庆****游网吧","106.258442","30.002715"
"50011710000110","重庆****菊网吧","106.002166","30.365678"
"50011710000111","重庆****龙网吧","106.522868","29.514767"
"50011710000115","重庆****兔网吧","106.410768","29.97865"
"50011710000118","重庆****夕网吧","106.233449","30.097124"
"50011710000120","重庆****予网吧","106.587434","30.26318"
"50011710000122","重庆****味屋）","106.270084","30.00391"
"50011710000124","重庆****怡网吧","106.41246","29.978868"
"50011710000127","重庆****士网吧","106.274533","29.994359"
"50011710000129","重庆****天网吧","106.056226","30.108121"
"50011710000130","重庆****星网吧","106.469328","30.216711"
"50011710000131","重庆****海网吧","106.470652","29.884935"
"50011710000132","重庆****兴网吧","106.531555","29.982693"
"50011710000134","重庆****达网吧","106.27022","29.981322"
"50011710000136","重庆****界网吧","106.258448","30.002129"
"50011710000143","重庆****天网吧","106.268534","29.998357"
"50011710000148","重庆****月网吧","106.43973","30.083706"
"50011710000150","重庆****梦网吧","106.060886","30.10144"
"50011710000151","重庆****姐网吧","106.530558","29.977977"
"50011710000153","重庆****海网吧","106.401976","30.00916"
"50011710000154","合川****帝网吧","106.269518","29.98185"
"50011710000163","重庆****鑫网吧","106.41246","29.978868"
"50011810000002","重庆****港网吧","105.941451","29.355154"
"50011810000004","重庆****代网吧","105.897849","29.362621"
"50011810000005","重庆****月网吧","105.94162","29.369932"
"50011810000008","永川****迪网吧","105.893891","29.371944"
"50011810000009","重庆****冰网吧","105.897842","29.36258"
"50011810000010","重庆****城网吧","105.937821","29.356151"
"50011810000011","重庆****力网吧","105.880071","29.244441"
"50011810000012","重庆****啸网吧","105.940803","29.355906"
"50011810000013","重庆****会所)","105.902881","29.353465"
"50011810000014","重庆****啸网吧","105.909413","29.347715"
"50011810000015","重庆****针网吧","105.930011","29.370499"
"50011810000016","重庆****月网吧","105.897133","29.355666"
"50011810000017","重庆****楼A区","105.906199","29.35446"
"50011810000018","重庆****尚网吧","105.897975","29.355706"
"50011810000019","重庆****会所)","105.933423","29.355194"
"50011810000020","重庆****晴网吧","105.906199","29.35446"
"50011810000021","重庆****梦网吧","105.904849","29.349206"
"50011810000022","重庆****恭网吧","106.522122","29.531825"
"50011810000023","永川****雅网吧","105.936313","29.357288"
"50011810000025","永川****车网吧","105.893891","29.371944"
"50011810000026","重庆****界网吧","105.941504","29.369893"
"50011810000027","重庆****樽网吧","105.907864","29.353745"
"50011810000028","重庆****风网吧","105.901175","29.356122"
"50011810000030","重庆****智网吧","105.937207","29.355759"
"50011810000031","重庆****力网吧","105.893891","29.371944"
"50011810000033","永川****天网吧","105.944203","29.361397"
"50011810000034","永川****端网吧","105.945535","29.361173"
"50011810000035","重庆****寻网吧","105.893891","29.371944"
"50011810000036","重庆****一网吧","105.789683","29.271188"
"50011810000037","重庆****网城)","105.904275","29.349703"
"50011810000038","重庆****迪网吧","105.889426","29.396589"
"50011810000039","重庆****联网吧","105.897844","29.365075"
"50011810000040","重庆****翔网吧","105.886816","29.250532"
"50011810000041","重庆****八网吧","105.889426","29.396589"
"50011810000042","永川****心网吧","105.935245","29.336521"
"50011810000043","重庆****岛网吧","105.934854","29.356069"
"50011810000044","永川****娅网吧","105.908916","29.356602"
"50011810000045","永川****飞网吧","105.893891","29.371944"
"50011810000051","永川****盛网吧","105.907242","29.355042"
"50011810000052"," 重****居网吧","105.944163","29.361373"
"50011810000055","永川****网吧）","105.941846","29.356156"
"50011810000056","重庆****时网吧","105.924422","29.363926"
"50011810000057","重庆****都网吧","105.8924","29.37192"
"50011810000060","永川****冰网吧","105.940742","29.368916"
"50011810000061","重庆****迪网吧","105.936505","29.356552"
"50011810000062","重庆****泰网吧","105.909488","29.377461"
"50011810000063","重庆****朝网吧","105.941478","29.35504"
"50011810000064","重庆****雕网吧","105.930847","29.287307"
"50011810000066","重庆****冰网吧","105.902465","29.344919"
"50011810000068","重庆****光网吧","105.85827","29.018803"
"50011810000073","重庆****门网吧","105.899814","29.353042"
"50011810000074","重庆****创网吧","105.897725","29.355738"
"50011810000076","永川****腾网吧","105.879997","29.138427"
"50011810000078","重庆****方网吧","105.93285","29.367974"
"50011810000079","重庆****网吧 ","105.931712","29.365664"
"50011810000080","重庆****网吧)","105.923009","29.364171"
"50011810000081","永川****爱网吧","105.890111","29.395109"
"50011810000082","重庆****网吧）","105.849134","29.405547"
"50011810000084","永川****网城)","106.460281","29.121155"
"50011810000086","重庆****杰网吧","105.879107","29.244244"
"50011810000090","重庆****友网吧","105.912384","29.356204"
"50011810000093","重庆****光网吧","105.930847","29.287307"
"50011810000094","重庆****豆网吧","106.023149","29.385299"
"50011810000095","重庆****窗网吧","105.889426","29.396589"
"50011810000096","重庆****湖网吧","105.886816","29.250532"
"50011810000098","永川****源网吧","105.73179","29.351393"
"50011810000102","重庆****箭网吧","105.900408","29.356046"
"50011810000103","重庆****恩网吧","105.934002","29.335251"
"50011810000104","永川****盛网吧","105.909413","29.347715"
"50011810000105","重庆****吧  ","105.899944","29.370116"
"50011810000107","重庆****丫网吧","105.877024","29.140518"
"50011810000108","重庆****横网吧","105.92183","29.362323"
"50011810000113","永川****华网吧","105.893891","29.371944"
"50011810000116","永川****川网城","105.909169","29.356383"
"50011810000117","永川****街网吧","105.906531","29.35242"
"50011810000120","重庆****居网吧","105.928815","29.358012"
"50011810000122","重庆****荣网吧","105.904165","29.34929"
"50011810000123","永川****下网吧","105.893891","29.371944"
"50011810000124","重庆****华网吧","105.897264","29.355251"
"50011810000125","重庆****麦网吧","105.880358","29.296488"
"50011810000128","重庆****龙网吧","105.893891","29.371944"
"50011810000129","重庆****捷网吧","105.883658","29.248062"
"50011810000134","重庆****州网吧","106.026051","29.385067"
"50011810000135","永川****嘉网吧","105.969483","29.247298"
"50011810000136","永川****力网吧","105.940385","29.358292"
"50011810000137","重庆****市网吧","105.889426","29.396589"
"50011810000138","重庆****直营店","105.936816","29.359242"
"50011810000139","重庆****曼网吧","105.897104","29.360589"
"50011810000140","永川****网网吧","105.935451","29.364056"
"50011810000141","永川****吧A区","105.893891","29.371944"
"50011810000142","重庆****潮网吧","105.9323","29.366612"
"50011810000144","重庆****都网吧","105.896048","29.358089"
"50011810000145","亚联****凰网吧","105.937257","29.324127"
"50011910000002","南川****网吧)","107.108298","29.163607"
"50011910000003","南川****会所）","107.115885","29.158074"
"50011910000005","南川****网吧）","107.30365","29.25952"
"50011910000007","南川****人网吧","107.115829","29.156895"
